Date_Time,actual,predicted,previous_day_bo,Long/Short,Profit (pips)
2019-05-21,1.1157895833333331,1.1138244,1.1161458333333332,Short,0.0003562500000000579
2019-05-22,1.1158458333333334,1.1138704,1.1157895833333331,Short,-5.6250000000312994e-05
2019-05-23,1.1156155000000003,1.1137216,1.1158458333333334,Short,0.00023033333333311035
2019-05-24,1.119338333333333,1.1174667,1.1156155000000003,Long,0.0037228333333327868
2019-05-28,1.1179645833333332,1.1159286,1.119338333333333,Short,0.0013737499999999514
2019-05-29,1.1149666666666669,1.1129487,1.1179645833333332,Short,0.002997916666666267
2019-05-30,1.1134333333333335,1.1114947,1.1149666666666669,Short,0.0015333333333333865
2019-05-31,1.1148166666666668,1.1131583,1.1134333333333335,Short,-0.001383333333333292
2019-06-03,1.1200054166666666,1.1183202,1.1148166666666668,Long,0.005188749999999853
2019-06-04,1.1249975,1.1231731,1.1200054166666666,Long,0.0049920833333334524
2019-06-05,1.1253370833333334,1.1234117,1.1249975,Short,-0.00033958333333328206
2019-06-06,1.1254125,1.1236451,1.1253370833333334,Short,-7.541666666655011e-05
2019-06-07,1.1294737500000005,1.1278002,1.1254125,Long,0.004061250000000571
2019-06-10,1.13093875,1.1291239,1.1294737500000005,Short,-0.0014649999999996055
2019-06-11,1.131895833333333,1.1301203,1.13093875,Short,-0.0009570833333329976
2019-06-12,1.1316079166666668,1.1296864,1.131895833333333,Short,0.0002879166666662769
2019-06-13,1.1284991666666666,1.126682,1.1316079166666668,Short,0.0031087500000002155
2019-06-14,1.1247058333333333,1.1227232,1.1284991666666666,Short,0.0037933333333333152
2019-06-17,1.1220316666666668,1.120264,1.1247058333333333,Short,0.002674166666666533
2019-06-18,1.1207962500000002,1.118907,1.1220316666666668,Short,0.0012354166666666
2019-06-19,1.1208054166666666,1.119117,1.1207962500000002,Short,-9.166666666393652e-06
2019-06-20,1.12836625,1.126677,1.1208054166666666,Long,0.007560833333333461
2019-06-21,1.1323195833333333,1.1307493,1.12836625,Long,0.003953333333333253
2019-06-24,1.1387166666666668,1.137,1.1323195833333333,Long,0.006397083333333553
2019-06-25,1.13855625,1.1366718,1.1387166666666668,Short,0.00016041666666688492
2019-06-26,1.1364745833333334,1.1347258,1.13855625,Short,0.0020816666666665373
2019-06-27,1.1366858333333336,1.1348672,1.1364745833333334,Short,-0.0002112500000002182
2019-06-28,1.1372870833333335,1.1354892,1.1366858333333336,Short,-0.0006012499999998866
2019-07-01,1.1322533333333331,1.1302633,1.1372870833333335,Short,0.005033750000000392
2019-07-02,1.12915,1.1273514,1.1322533333333331,Short,0.0031033333333330138
2019-07-03,1.1284666666666665,1.1266762,1.12915,Short,0.0006833333333335911
2019-07-05,1.1250316666666669,1.1230464,1.1284666666666665,Short,0.003434999999999633
2019-07-08,1.1220233333333332,1.1202111,1.1250316666666669,Short,0.0030083333333337237
2019-07-09,1.12079375,1.1189643,1.1220233333333332,Short,0.0012295833333331174
2019-07-10,1.1230154166666664,1.1213852,1.12079375,Long,0.0022216666666663443
2019-07-11,1.1263258333333332,1.1243818,1.1230154166666664,Long,0.003310416666666871
2019-07-12,1.1261816666666669,1.124473,1.1263258333333332,Short,0.0001441666666663899
2019-07-15,1.1266775000000002,1.124851,1.1261816666666669,Short,-0.000495833333333362
2019-07-16,1.1232162499999998,1.1202177,1.1266775000000002,Short,0.0034612500000004154
2019-07-17,1.121743333333333,1.1200466,1.1232162499999998,Short,0.0014729166666667126
2019-07-18,1.1237616666666663,1.1220795,1.121743333333333,Long,0.002018333333333233
2019-07-19,1.12392625,1.1220071,1.1237616666666663,Short,-0.0001645833333336899
2019-07-22,1.1215420833333334,1.1196885,1.12392625,Short,0.0023841666666666317
2019-07-23,1.1173291666666667,1.1154245,1.1215420833333334,Short,0.004212916666666677
2019-07-24,1.114301666666667,1.1125419,1.1173291666666667,Short,0.0030274999999997387
2019-07-25,1.11404875,1.1123428,1.114301666666667,Short,0.0002529166666669358
2019-07-26,1.11346,1.1116841,1.11404875,Short,0.0005887500000001378
2019-07-29,1.1132204166666666,1.1115291,1.11346,Short,0.00023958333333329307
2019-07-30,1.114610833333333,1.1129539,1.1132204166666666,Short,-0.0013904166666665052
2019-07-31,1.1131666666666666,1.1111641,1.114610833333333,Short,0.0014441666666664688
2019-08-01,1.1055745833333337,1.1037449,1.1131666666666666,Short,0.007592083333332944
2019-08-02,1.10959,1.107866,1.1055745833333337,Long,0.004015416666666383
2019-08-05,1.1163891666666668,1.1150215,1.10959,Long,0.0067991666666666895
2019-08-06,1.1202733333333332,1.1185625,1.1163891666666668,Long,0.0038841666666664665
2019-08-07,1.1206570833333334,1.1190923,1.1202733333333332,Short,-0.00038375000000012705
2019-08-08,1.1201304166666668,1.1185817,1.1206570833333334,Short,0.0005266666666665643
2019-08-09,1.1198541666666668,1.118329,1.1201304166666668,Short,0.0002762499999999779
2019-08-12,1.1204737500000002,1.119304,1.1198541666666668,Short,-0.00061958333333334
2019-08-13,1.11910375,1.1181209,1.1204737500000002,Short,0.0013700000000000934
2019-08-14,1.116167083333333,1.1154017,1.11910375,Short,0.0029366666666670316
2019-08-15,1.11300375,1.1104567,1.116167083333333,Short,0.0031633333333329627
2019-08-16,1.1092783333333334,1.1079578,1.11300375,Short,0.0037254166666667032
2019-08-19,1.1091858333333335,1.107702,1.1092783333333334,Short,9.249999999982883e-05
2019-08-20,1.10870125,1.107367,1.1091858333333335,Short,0.00048458333333356585
2019-08-21,1.109425,1.1079867,1.10870125,Short,-0.000723750000000134
2019-08-22,1.108417083333333,1.1068268,1.109425,Short,0.001007916666666997
2019-08-23,1.10951875,1.1082752,1.108417083333333,Short,-0.0011016666666670005
2019-08-26,1.111955,1.1104732,1.10951875,Long,0.0024362499999999176
2019-08-27,1.1099795833333337,1.109222,1.111955,Short,0.001975416666666341
2019-08-28,1.108430416666667,1.1076441,1.1099795833333337,Short,0.0015491666666667125
2019-08-29,1.1070166666666663,1.1059434,1.108430416666667,Short,0.0014137500000006575
2019-08-30,1.1022291666666664,1.1006804,1.1070166666666663,Short,0.004787499999999945
2019-09-03,1.095209583333333,1.0936646,1.1022291666666664,Short,0.007019583333333301
2019-09-04,1.1005854166666664,1.0992887,1.095209583333333,Long,0.0053758333333333574
2019-09-05,1.1039125,1.1023887,1.1005854166666664,Long,0.003327083333333647
2019-09-06,1.1034316666666666,1.1019553,1.1039125,Short,0.00048083333333348577
2019-09-09,1.103845416666667,1.1023839,1.1034316666666666,Short,-0.0004137500000003236
2019-09-10,1.10427875,1.1025777,1.103845416666667,Short,-0.00043333333333306356
2019-09-11,1.1021474999999998,1.1000121,1.10427875,Short,0.00213125000000014
2019-09-12,1.10289125,1.1018206,1.1021474999999998,Short,-0.000743750000000265
2019-09-13,1.1077241666666666,1.1047841,1.10289125,Long,0.00483291666666652
2019-09-16,1.1037391666666665,1.1017563,1.1077241666666666,Short,0.003985000000000127
2019-09-17,1.10334,1.101696,1.1037391666666665,Short,0.00039916666666650613
2019-09-18,1.1053183333333332,1.1034362,1.10334,Long,0.001978333333333193
2019-09-19,1.1047083333333332,1.1030146,1.1053183333333332,Short,0.0006099999999999994
2019-09-20,1.1033829166666669,1.1016475,1.1047083333333332,Short,0.0013254166666663014
2019-09-23,1.09984625,1.0980606,1.1033829166666669,Short,0.0035366666666669655
2019-09-24,1.09999625,1.0984749,1.09984625,Short,-0.0001500000000000945
2019-09-25,1.0977966666666668,1.0958393,1.09999625,Short,0.002199583333333255
2019-09-26,1.09401,1.0922006,1.0977966666666668,Short,0.003786666666666827
2019-09-27,1.0930799999999998,1.0914013,1.09401,Short,0.0009300000000000974
2019-09-30,1.0916737500000002,1.08986,1.0930799999999998,Short,0.0014062499999996092
2019-10-01,1.0906020833333334,1.088965,1.0916737500000002,Short,0.001071666666666804
2019-10-02,1.0939479166666668,1.0922992,1.0906020833333334,Long,0.003345833333333381
2019-10-03,1.0963229166666666,1.0947787,1.0939479166666668,Long,0.002374999999999794
2019-10-04,1.0976266666666663,1.0954664,1.0963229166666666,Short,-0.0013037499999997149
2019-10-07,1.0979675,1.0963451,1.0976266666666663,Short,-0.0003408333333336788
2019-10-08,1.0969283333333333,1.0953181,1.0979675,Short,0.001039166666666702
2019-10-09,1.097182916666667,1.0956321,1.0969283333333333,Short,-0.0002545833333336134
2019-10-10,1.0985425,1.0969825,1.097182916666667,Short,-0.001359583333333081
2019-10-11,1.1028312500000002,1.1011844,1.0985425,Long,0.004288750000000174
2019-10-15,1.1024787500000002,1.1007278,1.1028312500000002,Short,0.00035249999999997783
2019-10-16,1.10479625,1.1031466,1.1024787500000002,Long,0.0023174999999997503
2019-10-17,1.1102858333333334,1.1087599,1.10479625,Long,0.005489583333333492
2019-10-18,1.1138245833333336,1.1123433,1.1102858333333334,Long,0.003538750000000146
2019-10-21,1.1155358333333334,1.1139419,1.1138245833333336,Long,0.001711249999999831
2019-10-22,1.1139954166666668,1.1123377,1.1155358333333334,Short,0.0015404166666665997
2019-10-23,1.1121912500000002,1.1106039,1.1139954166666668,Short,0.0018041666666666067
2019-10-24,1.1121858333333334,1.1104198,1.1121912500000002,Short,5.4166666667576635e-06
2019-10-25,1.1096116666666664,1.1078832,1.1121858333333334,Short,0.0025741666666669882
2019-10-28,1.1090875,1.1075187,1.1096116666666664,Short,0.0005241666666664369
2019-10-29,1.10980125,1.1081895,1.1090875,Short,-0.0007137500000000685
2019-10-30,1.1119808333333332,1.1103656,1.10980125,Long,0.002179583333333124
2019-10-31,1.1156108333333334,1.1140246,1.1119808333333332,Long,0.003630000000000244
2019-11-01,1.1159521739130434,1.1143544,1.1156108333333334,Short,-0.0003413405797099145
2019-11-04,1.11540375,1.1136142,1.1159521739130434,Short,0.0005484239130433277
2019-11-05,1.1103616666666667,1.108542,1.11540375,Short,0.005042083333333336
2019-11-06,1.10759125,1.1058805,1.1103616666666667,Short,0.002770416666666664
2019-11-07,1.1061195833333335,1.1044283,1.10759125,Short,0.001471666666666538
2019-11-08,1.1035595833333331,1.1018606,1.1061195833333335,Short,0.0025600000000003398
2019-11-12,1.102150416666667,1.1004531,1.1035595833333331,Short,0.0014091666666662395
2019-11-13,1.1008558333333334,1.0977921,1.102150416666667,Short,0.0012945833333335433
2019-11-14,1.1006445833333331,1.098692,1.1008558333333334,Short,0.0002112500000002182
2019-11-15,1.1034833333333334,1.1004441,1.1006445833333331,Short,-0.002838750000000223
2019-11-18,1.1064745833333336,1.1048787,1.1034833333333334,Long,0.002991250000000223
2019-11-19,1.1074120833333334,1.1057498,1.1064745833333336,Short,-0.0009374999999998135
2019-11-20,1.1068675,1.1051321,1.1074120833333334,Short,0.0005445833333335148
2019-11-21,1.1073108333333337,1.1055287,1.1068675,Short,-0.0004433333333337952
2019-11-22,1.104904583333333,1.1030353,1.1073108333333337,Short,0.0024062500000006093
2019-11-25,1.1016658333333331,1.0999038,1.104904583333333,Short,0.003238749999999957
2019-11-26,1.101551666666667,1.0998881,1.1016658333333331,Short,0.00011416666666619335
2019-11-27,1.100685,1.1035509,1.101551666666667,Long,-0.0008666666666670153
2019-11-29,1.1010029166666664,1.0993295,1.100685,Short,-0.00031791666666647345
2019-12-02,1.10379875,1.1023297,1.1010029166666664,Long,0.0027958333333335528
2019-12-03,1.1077962500000005,1.1060882,1.10379875,Long,0.003997500000000542
2019-12-04,1.1079141666666668,1.106182,1.1077962500000005,Short,-0.00011791666666627343
2019-12-05,1.1091375,1.1075097,1.1079141666666668,Short,-0.001223333333333354
2019-12-06,1.1083204166666667,1.1064028,1.1091375,Short,0.0008170833333334127
2019-12-09,1.1063274999999997,1.1046809,1.1083204166666667,Short,0.0019929166666670106
2019-12-10,1.107774166666667,1.1061984,1.1063274999999997,Short,-0.0014466666666672623
2019-12-11,1.109529166666667,1.1064541,1.107774166666667,Short,-0.001754999999999951
2019-12-12,1.1131883333333332,1.1117905,1.109529166666667,Long,0.0036591666666663247
2019-12-13,1.1155958333333331,1.113779,1.1131883333333332,Long,0.002407499999999896
2019-12-16,1.11381625,1.1122944,1.1155958333333331,Short,0.0017795833333331679
2019-12-17,1.11477125,1.1132507,1.11381625,Short,-0.0009550000000000392
2019-12-18,1.1126829166666663,1.1110615,1.11477125,Short,0.0020883333333336918
2019-12-19,1.1124295833333335,1.1108909,1.1126829166666663,Short,0.0002533333333327725
2019-12-20,1.1099387500000002,1.108192,1.1124295833333335,Short,0.002490833333333331
2019-12-23,1.1083491666666667,1.1068205,1.1099387500000002,Short,0.0015895833333334775
2019-12-24,1.1084081818181817,1.1067811,1.1083491666666667,Short,-5.901515151496284e-05
2019-12-26,1.10935375,1.1078169,1.1084081818181817,Short,-0.0009455681818182349
2019-12-27,1.1144670833333337,1.113113,1.10935375,Long,0.005113333333333747
2019-12-30,1.1197683333333333,1.1181997,1.1144670833333337,Long,0.005301249999999591
2019-12-31,1.1215236363636365,1.11989,1.1197683333333333,Long,0.0017553030303032457
2020-01-02,1.1193816666666667,1.1175754,1.1215236363636365,Short,0.002141969696969781
2020-01-03,1.1159199999999998,1.1142478,1.1193816666666667,Short,0.0034616666666669182
2020-01-06,1.1180991666666664,1.1165622,1.1159199999999998,Long,0.002179166666666621
2020-01-07,1.11679,1.1150572,1.1180991666666664,Short,0.0013091666666664725
2020-01-08,1.1131641666666667,1.1113987,1.11679,Short,0.003625833333333217
2020-01-09,1.1109491666666669,1.1092808,1.1131641666666667,Short,0.002214999999999856
2020-01-10,1.1107358333333333,1.1090946,1.1109491666666669,Short,0.0002133333333336207
2020-01-13,1.11269125,1.1111714,1.1107358333333333,Long,0.001955416666666654
2020-01-14,1.1130566666666668,1.111377,1.11269125,Short,-0.00036541666666689565
2020-01-15,1.1140675,1.1124883,1.1130566666666668,Short,-0.0010108333333331831
2020-01-16,1.114649166666667,1.1126432,1.1140675,Short,-0.0005816666666669246
2020-01-17,1.1114441666666668,1.1096694,1.114649166666667,Short,0.0032050000000001244
2020-01-21,1.1094991666666667,1.1077243,1.1114441666666668,Short,0.0019450000000000855
2020-01-22,1.1084166666666668,1.1067125,1.1094991666666667,Short,0.0010824999999998752
2020-01-23,1.1073716666666666,1.1055429,1.1084166666666668,Short,0.0010450000000001847
2020-01-24,1.1038608333333333,1.1020213,1.1073716666666666,Short,0.003510833333333352
2020-01-27,1.1023116666666666,1.1007152,1.1038608333333333,Short,0.0015491666666667125
2020-01-28,1.101505416666667,1.0998429,1.1023116666666666,Short,0.0008062499999996753
2020-01-29,1.1007266666666666,1.0991265,1.101505416666667,Short,0.0007787500000002723
2020-01-30,1.1021429166666663,1.1006448,1.1007266666666666,Short,-0.0014162499999996747
2020-01-31,1.10494625,1.1036186,1.1021429166666663,Long,0.002803333333333713
2020-02-03,1.1068462500000005,1.1053324,1.10494625,Long,0.0019000000000004569
2020-02-04,1.1050029166666666,1.1034105,1.1068462500000005,Short,0.001843333333333863
2020-02-05,1.10199,1.1001537,1.1050029166666666,Short,0.0030129166666665874
2020-02-06,1.09906,1.0973691,1.10199,Short,0.002930000000000099
2020-02-07,1.096247083333333,1.0945051,1.09906,Short,0.0028129166666668315
2020-02-10,1.0936470833333332,1.091894,1.096247083333333,Short,0.0025999999999999357
2020-02-11,1.0913795833333333,1.0896815,1.0936470833333332,Short,0.002267499999999867
2020-02-12,1.090132916666667,1.0882316,1.0913795833333333,Short,0.0012466666666663961
2020-02-13,1.0860745833333334,1.0841534,1.090132916666667,Short,0.004058333333333497
2020-02-14,1.083985416666667,1.0821085,1.0860745833333334,Short,0.0020891666666664754
2020-02-18,1.08169375,1.0797036,1.083985416666667,Short,0.002291666666667025
2020-02-19,1.079755833333333,1.0767887,1.08169375,Short,0.0019379166666668723
2020-02-20,1.0795887500000003,1.0776192,1.079755833333333,Short,0.00016708333333270708
2020-02-21,1.0814745833333332,1.0799241,1.0795887500000003,Long,0.0018858333333329202
2020-02-24,1.0833595833333334,1.0816463,1.0814745833333332,Long,0.0018850000000001366
2020-02-25,1.0858683333333334,1.0843273,1.0833595833333334,Long,0.0025087500000000595
2020-02-26,1.0876629166666667,1.086041,1.0858683333333334,Long,0.0017945833333332661
2020-02-27,1.0947349999999996,1.0939934,1.0876629166666667,Long,0.007072083333332868
2020-02-28,1.1004762499999998,1.1012709,1.0947349999999996,Long,0.005741250000000253
2020-03-02,1.1099991666666666,1.1120552,1.1004762499999998,Long,0.009522916666666825
2020-03-03,1.1143495833333332,1.110556,1.1099991666666666,Long,0.004350416666666579
2020-03-04,1.1145145833333334,1.115978,1.1143495833333332,Long,0.00016500000000019277
2020-03-05,1.1172370833333332,1.122117,1.1145145833333334,Long,0.002722499999999739
2020-03-06,1.1287995999999998,1.142912,1.1172370833333332,Long,0.011562516666666633
2020-03-09,1.1420624999999998,1.1497713,1.1287995999999998,Long,0.013262899999999966
2020-03-10,1.1349995833333335,1.1500952,1.1420624999999998,Long,-0.007062916666666252
2020-03-11,1.1308829166666667,1.1422813,1.1349995833333335,Long,-0.004116666666666768
2020-03-12,1.1230866666666668,1.1308073,1.1308829166666667,Short,0.007796249999999949
2020-03-13,1.1149516666666666,1.1196743,1.1230866666666668,Short,0.008135000000000225
2020-03-16,1.1152595833333334,1.1250224,1.1149516666666666,Long,0.000307916666666852
2020-03-17,1.1067849999999997,1.1060901,1.1152595833333334,Short,0.00847458333333373
2020-03-18,1.0947370833333336,1.0923014,1.1067849999999997,Short,0.012047916666666048
2020-03-19,1.0794925000000002,1.0751636,1.0947370833333336,Short,0.01524458333333345
2020-03-20,1.07101,1.067038,1.0794925000000002,Short,0.00848250000000017
2020-03-23,1.0728529166666667,1.0704293,1.07101,Short,-0.001842916666666694
2020-03-24,1.080313333333333,1.0793216,1.0728529166666667,Long,0.007460416666666303
2020-03-25,1.082979583333333,1.0820265,1.080313333333333,Long,0.002666250000000092
2020-03-26,1.0966191666666665,1.0986038,1.082979583333333,Long,0.013639583333333372
2020-03-27,1.1053037499999998,1.1115791,1.0966191666666665,Long,0.008684583333333329
2020-03-30,1.106039166666667,1.1114283,1.1053037499999998,Long,0.0007354166666670992
2020-03-31,1.0999920833333334,1.1026716,1.106039166666667,Short,0.006047083333333481
2020-04-01,1.0964699999999998,1.1012036,1.0999920833333334,Long,-0.003522083333333592
2020-04-02,1.08966,1.0922878,1.0964699999999998,Short,0.006809999999999761
2020-04-03,1.0813837500000003,1.0817623,1.08966,Short,0.008276249999999763
2020-04-06,1.0802995833333335,1.0803262,1.0813837500000003,Short,0.0010841666666667749
2020-04-07,1.0865116666666668,1.0875607,1.0802995833333335,Long,0.006212083333333229
2020-04-08,1.0864900000000002,1.08604,1.0865116666666668,Short,2.1666666666586565e-05
2020-04-09,1.0893891666666669,1.0887736,1.0864900000000002,Long,0.002899166666666675
2020-04-13,1.0923795833333334,1.0928426,1.0893891666666669,Long,0.002990416666666551
2020-04-14,1.0954508333333337,1.0966101,1.0923795833333334,Long,0.003071250000000303
2020-04-15,1.0930975,1.094241,1.0954508333333337,Short,0.0023533333333336515
2020-04-16,1.0867845833333334,1.0890199,1.0930975,Short,0.006312916666666668
2020-04-17,1.0861583333333331,1.0869613,1.0867845833333334,Long,-0.0006262500000002724
2020-04-20,1.086505,1.0881944,1.0861583333333331,Long,0.00034666666666693935
2020-04-21,1.0844804166666664,1.087001,1.086505,Long,-0.0020245833333336627
2020-04-22,1.0843541666666665,1.0857214,1.0844804166666664,Long,-0.0001262499999998834
2020-04-23,1.0796208333333333,1.0806699,1.0843541666666665,Short,0.004733333333333256
2020-04-24,1.0783666666666665,1.0795739,1.0796208333333333,Short,0.0012541666666667783
2020-04-27,1.0835095833333332,1.0844066,1.0783666666666665,Long,0.005142916666666775
2020-04-28,1.0837125,1.085718,1.0835095833333332,Long,0.00020291666666683028
2020-04-29,1.0855391304347826,1.0876365,1.0837125,Long,0.0018266304347824835
