,Date_Time,BO,BH,BL,BC,1_mo,3_mo,6_mo,1_yr,2_yr,3_yr,5_yr,7_yr,10_yr,20_yr,federal funds rate,retail sales,core retail sales,PPI m/m,unemployment rate,main refinancing rate,CPI m/m,Core CPI m/m,Prelim GDP q/q
120,2005-10-17,1.2054983333333331,1.2063774999999997,1.204350416666667,1.2051870833333334,3.529999971,3.859999895,4.170000076,4.210000038,4.289999962,4.309999943,4.360000134,4.409999847,4.5,4.769999981,0,0,0,0,0,0,0,0,0
121,2005-10-18,1.1966566666666665,1.1973208333333332,1.19544375,1.1963816666666665,3.569999933,3.849999905,4.150000095,4.190000057,4.269999981,4.300000191,4.340000153,4.400000095,4.489999771,4.78000021,0,0,0,0,0,0,0,0,0
122,2005-10-19,1.1951783333333337,1.1965145833333333,1.194061666666667,1.19540625,3.569999933,3.859999895,4.150000095,4.179999828,4.25,4.28000021,4.320000172,4.380000114,4.46999979,4.760000229,0,0,0,0,0,0,0,0,0
123,2005-10-20,1.1981295833333332,1.199140833333333,1.197147083333333,1.1983454166666665,3.460000038,3.849999905,4.159999847,4.199999809,4.269999981,4.289999962,4.329999924,4.380000114,4.460000038,4.75,0,0,0,0,0,0,0,0,0
124,2005-10-21,1.20051625,1.20147875,1.19918125,1.2001170833333332,3.480000019,3.869999886,4.159999847,4.179999828,4.21999979,4.230000019,4.260000229,4.309999943,4.389999866,4.679999828,0,0,0,0,0,0,0,0,0
125,2005-10-24,1.1955350000000002,1.1964920833333337,1.1948141666666667,1.1956904166666664,3.50999999,3.920000076,4.199999809,4.21999979,4.25,4.28000021,4.320000172,4.369999886,4.449999809,4.739999771,0,0,0,0,0,0,0,0,0
126,2005-10-25,1.2033725000000002,1.2047391666666665,1.202572083333333,1.203944583333333,3.710000038,3.930000067,4.210000038,4.260000229,4.340000153,4.360000134,4.409999847,4.460000038,4.539999962,4.800000191,0,0,0,0,0,0,0,0,0
127,2005-10-26,1.2081370833333331,1.2090666666666663,1.2070866666666669,1.2079308333333334,3.700000048,3.900000095,4.210000038,4.269999981,4.380000114,4.420000076,4.460000038,4.519999981,4.599999905,4.869999886,0,0,0,0,0,0,0,0,0
128,2005-10-27,1.2123091666666668,1.21362,1.2115275,1.2126716666666668,3.720000029,3.880000114,4.199999809,4.260000229,4.360000134,4.389999866,4.429999828,4.489999771,4.570000172,4.840000153,0,0,0,0,0,0,0,0,0
129,2005-10-28,1.211542608695652,1.2123717391304347,1.210421304347826,1.2112517391304345,3.75,3.930000067,4.21999979,4.28000021,4.400000095,4.420000076,4.460000038,4.510000229,4.579999924,4.840000153,0,0,0,0,0,0,0,0,0
130,2005-10-31,1.2029795833333334,1.2036425000000002,1.2018824999999995,1.2026558333333333,3.769999981,3.980000019,4.260000229,4.309999943,4.400000095,4.409999847,4.449999809,4.489999771,4.570000172,4.840000153,0,0,0,0,0,0,0,0,0
131,2005-11-01,1.199615833333333,1.2006270833333337,1.198860833333333,1.1997575,3.779999971,3.960000038,4.25,4.309999943,4.420000076,4.440000057,4.46999979,4.510000229,4.579999924,4.849999905,0,0,0,0,0,0,0,0,0
132,2005-11-02,1.2036649999999998,1.2046525,1.2029249999999998,1.2038608333333332,3.769999981,3.940000057,4.25,4.309999943,4.429999828,4.460000038,4.5,4.539999962,4.610000134,4.880000114,0,0,0,0,0,0,0,0,0
133,2005-11-03,1.202275416666667,1.2028570833333332,1.2011025,1.201765,3.809999943,3.940000057,4.269999981,4.329999924,4.46999979,4.5,4.550000191,4.590000153,4.650000095,4.940000057,0,0,0,0,0,0,0,0,0
134,2005-11-04,1.189941666666667,1.1907383333333337,1.1884966666666668,1.1893591666666663,3.799999952,3.980000019,4.269999981,4.340000153,4.46999979,4.5,4.559999943,4.599999905,4.659999847,4.949999809,0,0,0,0,0,0,0,0,0
135,2005-11-07,1.1804633333333336,1.1823304166666666,1.1796175,1.1804020833333335,3.809999943,3.960000038,4.309999943,4.360000134,4.46999979,4.5,4.550000191,4.590000153,4.650000095,4.929999828,0,0,0,0,0,0,0,0,0
136,2005-11-08,1.1750237499999998,1.1759875,1.1740170833333334,1.1749424999999998,3.880000114,3.960000038,4.300000191,4.340000153,4.429999828,4.46999979,4.489999771,4.519999981,4.570000172,4.860000134,0,0,0,0,0,0,0,0,0
137,2005-11-09,1.17591625,1.17701375,1.1749850000000002,1.1759391666666668,3.910000086,3.99000001,4.320000172,4.369999886,4.489999771,4.53000021,4.550000191,4.579999924,4.639999866,4.929999828,0,0,0,0,0,0,0,0,0
138,2005-11-10,1.1747012499999998,1.1755508333333335,1.173557083333333,1.1742741666666665,3.890000105,3.970000029,4.300000191,4.340000153,4.440000057,4.480000019,4.489999771,4.510000229,4.550000191,4.849999905,0,0,0,0,0,0,0,0,0
140,2005-11-14,1.1720525000000002,1.1729012500000002,1.1711399999999998,1.1718954166666666,3.930000067,4.019999981,4.349999905,4.400000095,4.5,4.519999981,4.539999962,4.570000172,4.610000134,4.900000095,0,0,0,0,0,0,0,0,0
141,2005-11-15,1.1691162500000003,1.1703604166666666,1.1684250000000005,1.1692912500000003,4.010000229,4.010000229,4.340000153,4.380000114,4.46999979,4.5,4.510000229,4.519999981,4.559999943,4.829999924,0,0,0,0,0,0,0,0,0
142,2005-11-16,1.1696370833333332,1.17042875,1.168729583333333,1.169385,4.0,4.0,4.300000191,4.340000153,4.420000076,4.429999828,4.429999828,4.449999809,4.489999771,4.769999981,0,0,0,0,0,0,0,0,0
143,2005-11-17,1.1697499999999998,1.1709754166666668,1.1688991666666666,1.1700708333333332,3.980000019,4.010000229,4.300000191,4.320000172,4.369999886,4.389999866,4.389999866,4.420000076,4.460000038,4.75,0,0,0,0,0,0,0,0,0
144,2005-11-18,1.17283875,1.1741920833333337,1.17181375,1.17295625,3.950000048,4.010000229,4.309999943,4.340000153,4.400000095,4.409999847,4.429999828,4.449999809,4.5,4.789999962,0,0,0,0,0,0,0,0,0
145,2005-11-21,1.1771758333333333,1.178204583333333,1.17614875,1.177022916666667,3.930000067,4.0,4.300000191,4.329999924,4.389999866,4.389999866,4.389999866,4.420000076,4.460000038,4.760000229,0,0,0,0,0,0,0,0,0
146,2005-11-22,1.1735633333333335,1.1748258333333332,1.1728541666666668,1.1739008333333334,3.940000057,3.930000067,4.230000019,4.260000229,4.320000172,4.329999924,4.340000153,4.369999886,4.429999828,4.760000229,0,0,0,0,0,0,0,0,0
147,2005-11-23,1.1804345833333336,1.1815245833333334,1.1793966666666666,1.1804116666666666,3.940000057,3.950000048,4.289999962,4.309999943,4.360000134,4.360000134,4.380000114,4.409999847,4.46999979,4.800000191,0,0,0,0,0,0,0,0,0
149,2005-11-25,1.1748416666666668,1.1753941666666663,1.17399,1.174604166666667,3.910000086,3.950000048,4.269999981,4.289999962,4.329999924,4.329999924,4.340000153,4.369999886,4.429999828,4.760000229,0,0,0,0,0,0,0,0,0
150,2005-11-28,1.1746549999999998,1.1759299999999997,1.1738166666666667,1.1751949999999998,3.940000057,3.980000019,4.309999943,4.320000172,4.329999924,4.320000172,4.320000172,4.349999905,4.409999847,4.710000038,0,0,0,0,0,0,0,0,0
151,2005-11-29,1.1804008333333331,1.1812091666666664,1.17924625,1.1800904166666666,3.99000001,3.980000019,4.320000172,4.349999905,4.400000095,4.400000095,4.400000095,4.420000076,4.480000019,4.78000021,0,0,0,0,0,0,0,0,0
152,2005-11-30,1.1780966666666668,1.179023333333333,1.17744875,1.17823625,4.0,3.950000048,4.309999943,4.340000153,4.420000076,4.409999847,4.420000076,4.449999809,4.489999771,4.809999943,0,0,0,0,0,0,0,0,0
153,2005-12-01,1.17573375,1.1764370833333333,1.1747616666666667,1.1754966666666664,3.99000001,3.970000029,4.320000172,4.360000134,4.449999809,4.440000057,4.449999809,4.46999979,4.519999981,4.829999924,0,0,0,0,0,0,0,0,0
154,2005-12-02,1.1711587499999998,1.1722141666666668,1.1702658333333336,1.171149166666667,4.0,3.99000001,4.309999943,4.349999905,4.429999828,4.429999828,4.449999809,4.480000019,4.519999981,4.809999943,0,0,0,0,0,0,0,0,0
155,2005-12-05,1.174070416666667,1.17510875,1.1733420833333332,1.1743591666666664,4.010000229,4.039999962,4.349999905,4.389999866,4.46999979,4.480000019,4.5,4.53000021,4.570000172,4.849999905,0,0,0,0,0,0,0,0,0
156,2005-12-06,1.1783354166666666,1.1790879166666668,1.1775537500000002,1.178389583333333,3.839999914,4.039999962,4.329999924,4.360000134,4.420000076,4.409999847,4.420000076,4.440000057,4.489999771,4.789999962,0,0,0,0,0,0,0,0,0
157,2005-12-07,1.1741733333333333,1.174697916666667,1.173201666666667,1.1738316666666666,3.839999914,4.03000021,4.320000172,4.349999905,4.420000076,4.420000076,4.429999828,4.460000038,4.519999981,4.800000191,0,0,0,0,0,0,0,0,0
158,2005-12-08,1.1768545833333333,1.1781737499999998,1.1762583333333332,1.1772541666666667,3.670000076,3.940000057,4.269999981,4.300000191,4.369999886,4.360000134,4.360000134,4.389999866,4.46999979,4.75,0,0,0,0,0,0,0,0,0
159,2005-12-09,1.1803075,1.1811708333333335,1.1794516666666668,1.180315,3.619999886,3.940000057,4.269999981,4.329999924,4.429999828,4.429999828,4.440000057,4.46999979,4.539999962,4.829999924,0,0,0,0,0,0,0,0,0
160,2005-12-12,1.1892083333333332,1.1908158333333334,1.1885291666666664,1.18987625,3.589999914,3.900000095,4.340000153,4.380000114,4.449999809,4.449999809,4.460000038,4.489999771,4.559999943,4.820000172,0,0,0,0,0,0,0,0,0
161,2005-12-13,1.1940954166666662,1.1950649999999998,1.1932024999999995,1.194055833333333,3.609999895,3.910000086,4.340000153,4.369999886,4.429999828,4.429999828,4.440000057,4.46999979,4.539999962,4.809999943,0,0,0,0,0,0,0,0,0
162,2005-12-14,1.2008674999999998,1.20214,1.1998258333333331,1.2009904166666665,3.609999895,3.890000105,4.300000191,4.320000172,4.369999886,4.360000134,4.360000134,4.380000114,4.449999809,4.730000019,0,0,0,0,0,0,0,0,0
163,2005-12-15,1.1986241666666666,1.1997941666666667,1.1974729166666669,1.1985970833333333,3.599999905,3.930000067,4.309999943,4.329999924,4.369999886,4.369999886,4.380000114,4.409999847,4.46999979,4.75,0,0,0,0,0,0,0,0,0
164,2005-12-16,1.1985925,1.1996291666666667,1.1977862500000005,1.19882875,3.559999943,3.930000067,4.300000191,4.320000172,4.369999886,4.349999905,4.360000134,4.389999866,4.449999809,4.71999979,0,0,0,0,0,0,0,0,0
165,2005-12-19,1.2007529166666666,1.2014816666666668,1.1999254166666666,1.20061875,3.559999943,3.960000038,4.369999886,4.380000114,4.380000114,4.369999886,4.369999886,4.389999866,4.449999809,4.71999979,0,0,0,0,0,0,0,0,0
166,2005-12-20,1.1938904166666666,1.1945408333333334,1.1924845833333333,1.1933383333333332,3.549999952,3.950000048,4.369999886,4.389999866,4.420000076,4.409999847,4.400000095,4.409999847,4.46999979,4.739999771,0,0,0,0,0,0,0,0,0
167,2005-12-21,1.1855983333333333,1.1863408333333332,1.1845754166666669,1.1854366666666667,3.559999943,3.980000019,4.349999905,4.380000114,4.429999828,4.429999828,4.420000076,4.440000057,4.489999771,4.75,0,0,0,0,0,0,0,0,0
168,2005-12-22,1.1845979166666667,1.185429166666667,1.183835,1.1847479166666668,3.549999952,3.980000019,4.320000172,4.349999905,4.400000095,4.380000114,4.380000114,4.389999866,4.440000057,4.690000057,0,0,0,0,0,0,0,0,0
169,2005-12-23,1.1864733333333335,1.1872866666666668,1.1857191666666669,1.186412916666667,3.480000019,3.99000001,4.320000172,4.329999924,4.369999886,4.340000153,4.320000172,4.329999924,4.380000114,4.630000114,0,0,0,0,0,0,0,0,0
171,2005-12-27,1.1844466666666666,1.1852291666666666,1.1839641666666665,1.18452375,3.50999999,3.980000019,4.349999905,4.349999905,4.349999905,4.309999943,4.300000191,4.309999943,4.340000153,4.579999924,0,0,0,0,0,0,0,0,0
172,2005-12-28,1.1871524999999998,1.1880891666666666,1.18608625,1.1871212499999997,3.569999933,3.950000048,4.329999924,4.340000153,4.369999886,4.340000153,4.320000172,4.340000153,4.380000114,4.619999886,0,0,0,0,0,0,0,0,0
173,2005-12-29,1.184583181818182,1.1852249999999998,1.1837445454545454,1.1845400000000004,3.670000076,4.010000229,4.340000153,4.349999905,4.380000114,4.349999905,4.329999924,4.340000153,4.369999886,4.599999905,0,0,0,0,0,0,0,0,0
174,2005-12-30,1.1835963157894738,1.184392105263158,1.1822884210526314,1.1833478947368417,4.010000229,4.079999924,4.369999886,4.380000114,4.409999847,4.369999886,4.349999905,4.360000134,4.389999866,4.610000134,0,0,0,0,0,0,0,0,0
176,2006-01-03,1.191664583333333,1.1932420833333337,1.1908583333333334,1.1925824999999997,4.050000191,4.159999847,4.400000095,4.380000114,4.340000153,4.300000191,4.300000191,4.320000172,4.369999886,4.619999886,0,0,0,0,0,0,0,0,0
177,2006-01-04,1.20782125,1.2092849999999995,1.2069558333333334,1.2081233333333334,4.03000021,4.190000057,4.369999886,4.349999905,4.309999943,4.28000021,4.28000021,4.309999943,4.360000134,4.599999905,0,0,0,0,0,0,0,0,0
178,2006-01-05,1.2098654166666667,1.2107945833333331,1.20885875,1.2098445833333331,4.050000191,4.199999809,4.369999886,4.360000134,4.320000172,4.289999962,4.289999962,4.309999943,4.360000134,4.610000134,0,0,0,0,0,0,0,0,0
179,2006-01-06,1.2116558333333334,1.2126441666666663,1.21088375,1.21180875,4.059999943,4.21999979,4.389999866,4.380000114,4.360000134,4.320000172,4.320000172,4.329999924,4.380000114,4.630000114,0,0,0,0,0,0,0,0,0
180,2006-01-09,1.2101108333333332,1.2108670833333333,1.20911125,1.2098412499999998,4.090000153,4.230000019,4.400000095,4.389999866,4.360000134,4.320000172,4.320000172,4.340000153,4.380000114,4.630000114,0,0,0,0,0,0,0,0,0
181,2006-01-10,1.2068575,1.20765,1.2058020833333334,1.206786666666667,4.150000095,4.289999962,4.420000076,4.420000076,4.409999847,4.360000134,4.360000134,4.380000114,4.429999828,4.679999828,0,0,0,0,0,0,0,0,0
182,2006-01-11,1.2086725,1.20975625,1.2080391666666668,1.2090225,4.159999847,4.300000191,4.449999809,4.440000057,4.440000057,4.389999866,4.389999866,4.409999847,4.460000038,4.699999809,0,0,0,0,0,0,0,0,0
183,2006-01-12,1.2099037499999998,1.2105879166666669,1.208575,1.2095191666666667,4.159999847,4.320000172,4.429999828,4.420000076,4.389999866,4.349999905,4.349999905,4.369999886,4.420000076,4.659999847,0,0,0,0,0,0,0,0,0
184,2006-01-13,1.2075308333333334,1.2089275,1.2068229166666666,1.2079808333333335,4.130000114,4.329999924,4.429999828,4.400000095,4.340000153,4.289999962,4.28000021,4.300000191,4.360000134,4.590000153,0,0,0,0,0,0,0,0,0
186,2006-01-17,1.2097662500000002,1.2106575000000002,1.2086725000000005,1.2097308333333336,4.110000134,4.380000114,4.46999979,4.420000076,4.329999924,4.28000021,4.269999981,4.289999962,4.340000153,4.570000172,0,0,0,0,0,0,0,0,0
187,2006-01-18,1.2106954166666664,1.21183625,1.2095395833333331,1.210724583333333,4.039999962,4.349999905,4.460000038,4.420000076,4.329999924,4.289999962,4.28000021,4.300000191,4.340000153,4.579999924,0,0,0,0,0,0,0,0,0
188,2006-01-19,1.2090925,1.2099279166666668,1.208157083333333,1.2090279166666664,3.980000019,4.349999905,4.46999979,4.429999828,4.369999886,4.320000172,4.309999943,4.329999924,4.380000114,4.610000134,0,0,0,0,0,0,0,0,0
189,2006-01-20,1.2093924999999996,1.2103583333333334,1.20856,1.2096766666666663,3.950000048,4.349999905,4.480000019,4.440000057,4.369999886,4.320000172,4.309999943,4.320000172,4.369999886,4.590000153,0,0,0,0,0,0,0,0,0
190,2006-01-23,1.22612375,1.2276991666666663,1.2254020833333337,1.2267208333333333,3.980000019,4.380000114,4.5,4.449999809,4.349999905,4.309999943,4.300000191,4.309999943,4.360000134,4.590000153,0,0,0,0,0,0,0,0,0
191,2006-01-24,1.22838125,1.2290083333333337,1.227437916666667,1.2282291666666667,4.239999771,4.400000095,4.510000229,4.460000038,4.369999886,4.329999924,4.320000172,4.340000153,4.400000095,4.630000114,0,0,0,0,0,0,0,0,0
192,2006-01-25,1.22699125,1.2278841666666669,1.225885,1.2269037499999995,4.21999979,4.420000076,4.539999962,4.510000229,4.460000038,4.409999847,4.409999847,4.429999828,4.489999771,4.71999979,0,0,0,0,0,0,0,0,0
193,2006-01-26,1.2239541666666665,1.2246629166666667,1.2230729166666665,1.223833333333333,4.170000076,4.449999809,4.539999962,4.519999981,4.489999771,4.449999809,4.440000057,4.460000038,4.53000021,4.760000229,0,0,0,0,0,0,0,0,0
194,2006-01-27,1.2173404166666666,1.2181324999999998,1.2158195833333332,1.2168391666666667,4.190000057,4.449999809,4.550000191,4.539999962,4.510000229,4.460000038,4.449999809,4.46999979,4.519999981,4.75,0,0,0,0,0,0,0,0,0
195,2006-01-30,1.2090633333333336,1.2097254166666669,1.2081579166666665,1.20896875,4.179999828,4.480000019,4.619999886,4.590000153,4.519999981,4.46999979,4.460000038,4.489999771,4.539999962,4.769999981,0,0,0,0,0,0,0,0,0
196,2006-01-31,1.2119337500000005,1.2129370833333335,1.2110658333333333,1.2121900000000003,4.369999886,4.46999979,4.590000153,4.579999924,4.539999962,4.489999771,4.46999979,4.489999771,4.53000021,4.739999771,0,0,0,0,0,0,0,0,0
197,2006-02-01,1.2112895833333333,1.21180875,1.2101508333333333,1.2109250000000005,4.329999924,4.46999979,4.599999905,4.599999905,4.590000153,4.539999962,4.510000229,4.519999981,4.570000172,4.769999981,0,0,0,0,0,0,0,0,0
198,2006-02-02,1.2071762499999998,1.2080920833333335,1.2064625,1.2072845833333334,4.320000172,4.480000019,4.619999886,4.610000134,4.590000153,4.539999962,4.510000229,4.53000021,4.570000172,4.760000229,0,0,0,0,0,0,0,0,0
199,2006-02-03,1.2053529166666666,1.20620625,1.2043720833333331,1.2050412499999998,4.309999943,4.480000019,4.630000114,4.619999886,4.590000153,4.539999962,4.5,4.510000229,4.539999962,4.699999809,0,0,0,0,0,0,0,0,0
200,2006-02-06,1.19905125,1.1997670833333334,1.1981375,1.1987858333333332,4.320000172,4.480000019,4.679999828,4.659999847,4.619999886,4.570000172,4.510000229,4.519999981,4.550000191,4.690000057,0,0,0,0,0,0,0,0,0
201,2006-02-07,1.1974033333333334,1.1984025000000005,1.196775,1.1975345833333333,4.329999924,4.489999771,4.670000076,4.650000095,4.610000134,4.570000172,4.519999981,4.539999962,4.570000172,4.730000019,0,0,0,0,0,0,0,0,0
202,2006-02-08,1.1962858333333333,1.19696125,1.19551125,1.196173333333333,4.340000153,4.5,4.670000076,4.659999847,4.639999866,4.610000134,4.550000191,4.550000191,4.559999943,4.75,0,0,0,0,0,0,0,0,0
203,2006-02-09,1.1973366666666667,1.1982275,1.1966433333333335,1.1974699999999998,4.320000172,4.519999981,4.670000076,4.659999847,4.659999847,4.619999886,4.550000191,4.550000191,4.539999962,4.71999979,0,0,0,0,0,0,0,0,0
204,2006-02-10,1.1957845833333334,1.1967833333333335,1.1945024999999998,1.1954,4.360000134,4.53000021,4.699999809,4.699999809,4.690000057,4.670000076,4.590000153,4.590000153,4.590000153,4.760000229,0,0,0,0,0,0,0,0,0
205,2006-02-13,1.189677083333333,1.1904408333333334,1.1891562499999997,1.1897145833333331,4.380000114,4.550000191,4.710000038,4.699999809,4.679999828,4.659999847,4.579999924,4.579999924,4.579999924,4.760000229,0,0,0,0,0,0,0,0,0
206,2006-02-14,1.1902450000000002,1.1910108333333334,1.1894879166666663,1.1902525000000002,4.420000076,4.550000191,4.71999979,4.710000038,4.690000057,4.679999828,4.610000134,4.610000134,4.619999886,4.800000191,0,0,0,0,0,0,0,0,0
207,2006-02-15,1.190725833333333,1.1914175,1.18989625,1.1905925,4.389999866,4.550000191,4.699999809,4.699999809,4.710000038,4.679999828,4.599999905,4.599999905,4.610000134,4.78000021,0,0,0,0,0,0,0,0,0
208,2006-02-16,1.188094583333333,1.1887625,1.18739875,1.1881825,4.380000114,4.550000191,4.690000057,4.690000057,4.690000057,4.670000076,4.590000153,4.590000153,4.590000153,4.769999981,0,0,0,0,0,0,0,0,0
209,2006-02-17,1.1895762500000002,1.1906187499999998,1.1888158333333334,1.1897558333333331,4.389999866,4.539999962,4.690000057,4.679999828,4.659999847,4.639999866,4.550000191,4.539999962,4.539999962,4.710000038,0,0,0,0,0,0,0,0,0
211,2006-02-21,1.1916025,1.1920595833333334,1.190915833333333,1.1915320833333334,4.420000076,4.559999943,4.730000019,4.730000019,4.710000038,4.679999828,4.590000153,4.579999924,4.570000172,4.71999979,0,0,0,0,0,0,0,0,0
212,2006-02-22,1.1903891666666666,1.1910812499999996,1.1897124999999995,1.1903845833333333,4.440000057,4.570000172,4.699999809,4.690000057,4.679999828,4.659999847,4.570000172,4.550000191,4.53000021,4.679999828,0,0,0,0,0,0,0,0,0
213,2006-02-23,1.1921495833333335,1.1929358333333333,1.1913366666666667,1.1921641666666665,4.440000057,4.590000153,4.730000019,4.730000019,4.71999979,4.699999809,4.630000114,4.579999924,4.559999943,4.699999809,0,0,0,0,0,0,0,0,0
214,2006-02-24,1.1898075,1.1903366666666666,1.1887529166666668,1.1894616666666666,4.449999809,4.599999905,4.730000019,4.730000019,4.739999771,4.699999809,4.639999866,4.599999905,4.579999924,4.710000038,0,0,0,0,0,0,0,0,0
215,2006-02-27,1.1852766666666663,1.1859529166666665,1.1846241666666668,1.18535125,4.480000019,4.619999886,4.760000229,4.760000229,4.739999771,4.710000038,4.659999847,4.610000134,4.590000153,4.739999771,0,0,0,0,0,0,0,0,0
216,2006-02-28,1.188350416666667,1.18930875,1.1878116666666665,1.1886775,4.46999979,4.619999886,4.739999771,4.730000019,4.690000057,4.670000076,4.610000134,4.570000172,4.550000191,4.699999809,0,0,0,0,0,0,0,0,0
