Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2009-02-10T00:00:00,0.239999995,TRUE,0.310000002,0.439999998,0.600000024,0.920000017,1.309999943,1.789999962,2.230000019,2.900000095,3.769999981,3.539999962
2009-02-12T00:00:00,0.25,TRUE,0.289999992,0.430000007,0.579999983,0.889999986,1.279999971,1.730000019,2.140000105,2.75,3.710000038,3.470000029
2009-02-11T00:00:00,0.219999999,TRUE,0.300000012,0.460000008,0.600000024,0.930000007,1.320000052,1.75999999,2.170000076,2.779999971,3.690000057,3.450000048
2009-02-02T00:00:00,0.189999998,TRUE,0.270000011,0.389999986,0.50999999,0.889999986,1.269999981,1.75,2.160000086,2.75999999,3.75,3.470000029
2009-01-30T00:00:00,0.150000006,TRUE,0.239999995,0.360000014,0.50999999,0.939999998,1.320000052,1.850000024,2.269999981,2.869999886,3.859999895,3.579999924
2009-02-03T00:00:00,0.280000001,TRUE,0.319999993,0.400000006,0.529999971,0.959999979,1.370000005,1.879999995,2.279999971,2.890000105,3.880000114,3.640000105
2009-02-05T00:00:00,0.209999993,TRUE,0.289999992,0.430000007,0.540000021,0.980000019,1.399999976,1.889999986,2.319999933,2.950000048,3.859999895,3.630000114
2009-02-04T00:00:00,0.25999999,TRUE,0.300000012,0.400000006,0.529999971,0.980000019,1.419999957,1.909999967,2.319999933,2.950000048,3.880000114,3.650000095
2009-04-24T00:00:00,0.07,TRUE,0.100000001,0.310000002,0.5,0.99000001,1.379999995,1.960000038,2.559999943,3.029999971,3.99000001,3.890000105
2009-04-23T00:00:00,0.079999998,TRUE,0.100000001,0.310000002,0.49000001,0.970000029,1.340000033,1.889999986,2.49000001,2.960000038,3.900000095,3.799999952
2009-04-27T00:00:00,0.07,TRUE,0.129999995,0.300000012,0.49000001,0.899999976,1.309999943,1.870000005,2.480000019,2.950000048,3.920000076,3.839999914
2009-04-29T00:00:00,0.039999999,TRUE,0.109999999,0.280000001,0.5,0.939999998,1.399999976,2.00999999,2.690000057,3.119999886,4.070000172,4.010000229
2009-04-28T00:00:00,0.050000001,TRUE,0.129999995,0.310000002,0.519999981,0.949999988,1.389999986,1.970000029,2.579999924,3.049999952,4.03000021,3.970000029
2009-04-17T00:00:00,0.039999999,TRUE,0.140000001,0.360000014,0.569999993,0.99000001,1.360000014,1.909999967,2.480000019,2.980000019,3.910000086,3.789999962
2009-04-16T00:00:00,0.02,TRUE,0.129999995,0.330000013,0.540000021,0.910000026,1.269999981,1.789999962,2.359999895,2.859999895,3.809999943,3.720000029
